Keyword,Match type,Impr.,Interactions,Interaction rate,Conv. rate
"""pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,1,0,0.00%,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,8,0,0.00%,0.00%
"""Home in""",Phrase match,11,0,0.00%,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,49,4,8.16%,50.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,51,3,5.88%,66.67%
"""Homes near me""",Phrase match,11,1,9.09%,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""homes not on mls""",Phrase match,0,0, --,0.00%
"""purplebricks for sale homes""",Phrase match,0,0, --,0.00%
"""purplebricks new homes listing for sale""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,125,13,10.40%,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""purplebricks homes listing""",Phrase match,0,0, --,0.00%
"""redfin for sale homes""",Phrase match,0,0, --,0.00%
"""purpbricks off mls""",Phrase match,0,0, --,0.00%
"""zillow homes listing""",Phrase match,0,0, --,0.00%
"""redfin new homes listing for sale""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""redfin homes listing""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""9735 Baden Ave""",Phrase match,31,9,29.03%,11.11%
"""non mls home""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""zillow for sale homes""",Phrase match,7,1,14.29%,0.00%
"""homes listing""",Phrase match,3,0,0.00%,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""Geo Home For Sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sales""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,285,20,7.02%,5.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,11,0,0.00%,0.00%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,209,19,9.09%,5.26%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,2,0,0.00%,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,1,0,0.00%,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""buy condo quickly""",Phrase match,0,0, --,0.00%
"""zillow properties for sale""",Phrase match,0,0, --,0.00%
"""streetaddress""",Phrase match,0,0, --,0.00%
"""redfin properties for sale""",Phrase match,0,0, --,0.00%
"""Proprety For Sale""",Phrase match,0,0, --,0.00%
"""purplebricks properties for sale""",Phrase match,0,0, --,0.00%
"""properties for sale""",Phrase match,20,2,10.00%,0.00%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,98,6,6.12%,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,2,0,0.00%,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,1,1,100.00%,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,525,48,9.14%,4.17%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,11,0,0.00%,0.00%
"""for sale home""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,12,2,16.67%,0.00%
"""SD Home For Sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,2,0,0.00%,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sale""",Phrase match,1,0,0.00%,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,4,0,0.00%,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""streetaddress""",Phrase match,111,9,8.11%,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""403 Main St Apt 605n""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""buy condo quickly""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,4,1,25.00%,0.00%
"""Home in""",Phrase match,1,0,0.00%,0.00%
"""Homes in""",Phrase match,51,1,1.96%,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,2,2,100.00%,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,1,0,0.00%,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,2,0,0.00%,0.00%
"""new listings homes for sale""",Phrase match,1,0,0.00%,0.00%
"""home listing""",Phrase match,12,1,8.33%,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""2002 W Blue Violet Ct""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""redfin condominium for sale""",Phrase match,0,0, --,0.00%
"""condominium for sale in my area""",Phrase match,0,0, --,0.00%
"""redfin for sale near me""",Phrase match,0,0, --,0.00%
"""zillow condominium for sale""",Phrase match,1,0,0.00%,0.00%
"""puprplebricks homes for sell""",Phrase match,0,0, --,0.00%
"""zillow condo for sale""",Phrase match,1,0,0.00%,0.00%
"""redfin home for sale""",Phrase match,0,0, --,0.00%
"""local condo for sale""",Phrase match,0,0, --,0.00%
"""condominium for sale near me""",Phrase match,49,10,20.41%,0.00%
"""redfin homes for sell""",Phrase match,0,0, --,0.00%
"""condo for sale in my area""",Phrase match,0,0, --,0.00%
"""local condominium for sale""",Phrase match,0,0, --,0.00%
"""purplebricks condo for sale""",Phrase match,0,0, --,0.00%
"""for sale home""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,40,2,5.00%,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,102,14,13.73%,7.14%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,6,0,0.00%,0.00%
"""zillow homes for sale""",Phrase match,1,0,0.00%,0.00%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,105,14,13.33%,21.43%
